"x","y","z","distance","inside_sphere","point_type"
-0.0444080578163266,0.0786019046790898,0.504886566195637,0.512894511320818,TRUE,"Inside Sphere"
0.516919075045735,0.958528617862612,-0.815489052329212,1.3605163857435,FALSE,"Outside Sphere"
-0.567184128332883,-0.165951269678771,0.79251057934016,0.988590247628817,TRUE,"Inside Sphere"
-0.363637984730303,-0.837280144449323,-0.518901893869042,1.05001419023205,FALSE,"Outside Sphere"
-0.536748429294676,-0.660364526323974,-0.0228510904125869,0.851294517960989,TRUE,"Inside Sphere"
-0.714399955235422,-0.622761025559157,-0.17429902870208,0.963627906612482,TRUE,"Inside Sphere"
-0.170907328370959,-0.942008297890425,-0.948964070528746,1.34800658579244,FALSE,"Outside Sphere"
-0.172551347408444,-0.43862887006253,0.963676515966654,1.07277289328657,FALSE,"Outside Sphere"
-0.262309098150581,-0.272060901857913,-0.444048221223056,0.583096921672266,TRUE,"Inside Sphere"
-0.695110504515469,-0.448661549948156,0.916454543359578,1.23465166339905,FALSE,"Outside Sphere"
-0.72238787310198,-0.761313818860799,0.0995597187429667,1.05420828472811,FALSE,"Outside Sphere"
-0.533931801095605,-0.739633531775326,0.0285689774900675,0.912664843205032,TRUE,"Inside Sphere"
-0.0680750994943082,0.744234799407423,-0.676275590900332,1.00790293712627,FALSE,"Outside Sphere"
-0.468054719269276,-0.148908148519695,0.713092351797968,0.865880799601516,TRUE,"Inside Sphere"
0.715655430685729,-0.799520299304277,0.972044543828815,1.44784874888814,FALSE,"Outside Sphere"
-0.908337666653097,-0.700749526266009,-0.429816792253405,1.22509986944977,FALSE,"Outside Sphere"
-0.11559985158965,0.781590720638633,-0.177786958869547,0.809849111267061,TRUE,"Inside Sphere"
0.597849691286683,0.820553286466748,-0.294154283124954,1.05700458446675,FALSE,"Outside Sphere"
-0.75620148004964,0.684657039586455,-0.737435652408749,1.25873241069263,FALSE,"Outside Sphere"
0.121895967517048,0.0982990628108382,-0.0710724862292409,0.171966947246301,TRUE,"Inside Sphere"
-0.58693722076714,-0.470251189079136,-0.626122220885009,0.97860130668121,TRUE,"Inside Sphere"
-0.744936699513346,0.609189149923623,-0.843602570705116,1.27972942607677,FALSE,"Outside Sphere"
0.506615728605539,-0.867142084054649,-0.93986548576504,1.37547883362177,FALSE,"Outside Sphere"
0.790090718306601,-0.840105925686657,-0.00583786983042955,1.15328027393701,FALSE,"Outside Sphere"
-0.251074448227882,-0.443395446520299,0.253001014236361,0.568900179075818,TRUE,"Inside Sphere"
0.33023038925603,-0.0115347006358206,0.184154013171792,0.378282777660078,TRUE,"Inside Sphere"
-0.810318678151816,0.712072326336056,0.171993878670037,1.09235765772723,FALSE,"Outside Sphere"
-0.232060724403709,0.414642352610826,-0.736808788962662,0.876736934252253,TRUE,"Inside Sphere"
-0.451232710853219,-0.168433194514364,0.35338383121416,0.597378299339586,TRUE,"Inside Sphere"
0.629280077759176,0.0781567096710205,-0.858487011864781,1.06728713899855,FALSE,"Outside Sphere"
-0.102967317216098,-0.713474832009524,-0.236019648611546,0.758520849322164,TRUE,"Inside Sphere"
0.620128706097603,0.0140393637120724,0.997596120461822,1.17471474640451,FALSE,"Outside Sphere"
0.624779019039124,-0.774931963998824,-0.907046335283667,1.34670019893445,FALSE,"Outside Sphere"
0.588684642221779,-0.698994779959321,-0.366310162469745,0.98454377532275,TRUE,"Inside Sphere"
-0.120336624793708,0.794591885525733,-0.895196418277919,1.20301030548691,FALSE,"Outside Sphere"
0.508950317278504,-0.470465743914247,0.348236026242375,0.775652481223232,TRUE,"Inside Sphere"
0.258442263118923,0.500764983240515,-0.711713234893978,0.907796067698662,TRUE,"Inside Sphere"
0.420364802703261,-0.314450023695827,-0.395129411946982,0.657048428153987,TRUE,"Inside Sphere"
-0.998750453349203,0.271309494040906,-0.858680931385607,1.34478409105225,FALSE,"Outside Sphere"
-0.0493668518029153,-0.577661738730967,0.878720404114574,1.05274864951606,FALSE,"Outside Sphere"
-0.55976222967729,0.444232698064297,0.99088942212984,1.22169484352337,FALSE,"Outside Sphere"
-0.24036692455411,0.555017815437168,-0.293063756544143,0.672091808663081,TRUE,"Inside Sphere"
0.225542006548494,0.91940304543823,0.358374651521444,1.01222702371164,FALSE,"Outside Sphere"
-0.296404181513935,0.921526548918337,0.357652052305639,1.03197946185897,FALSE,"Outside Sphere"
-0.777729151304811,-0.0678372788242996,0.872882110998034,1.17106264088988,FALSE,"Outside Sphere"
-0.512761054560542,0.811550602782518,0.546310434117913,1.10453310062524,FALSE,"Outside Sphere"
0.336111174896359,0.348546974826604,-0.699392090085894,0.85064975825877,TRUE,"Inside Sphere"
-0.164706440642476,0.327588166575879,-0.408454906195402,0.548887628631539,TRUE,"Inside Sphere"
0.576391668058932,0.302210734691471,-0.298628277145326,0.716056932849129,TRUE,"Inside Sphere"
-0.794270711485296,-0.0941761420108378,-0.473842916544527,0.929657043434205,TRUE,"Inside Sphere"
-0.130214517004788,0.0282588945701718,-0.642307349015027,0.655982557816769,TRUE,"Inside Sphere"
0.969913959968835,0.435388694517314,0.713303800206631,1.28027290701832,FALSE,"Outside Sphere"
0.786102228797972,-0.193292603362352,0.186179385520518,0.830651255478815,TRUE,"Inside Sphere"
0.772938121575862,-0.569662477821112,0.814067646395415,1.25883073180245,FALSE,"Outside Sphere"
-0.649894699454308,-0.175400744657964,0.81922595994547,1.0603111406818,FALSE,"Outside Sphere"
-0.738608616869897,0.208926679100841,0.172805111389607,0.786800262250174,TRUE,"Inside Sphere"
0.306203850079328,-0.0634587537497282,0.432093079667538,0.533378140466452,TRUE,"Inside Sphere"
-0.312967055477202,0.132209913805127,-0.791458023712039,0.861297650304815,TRUE,"Inside Sphere"
0.313516255933791,-0.195886340457946,-0.117538178805262,0.387916388658183,TRUE,"Inside Sphere"
-0.359253515023738,-0.980974100064486,0.590778688900173,1.2001636273079,FALSE,"Outside Sphere"
-0.624617761466652,-0.605539785698056,-0.836368597578257,1.20678838700821,FALSE,"Outside Sphere"
0.564588602632284,0.942124138120562,-0.54504532366991,1.22614541825435,FALSE,"Outside Sphere"
-0.81281002657488,0.407161292154342,-0.251379215624183,0.943203036030568,TRUE,"Inside Sphere"
-0.06644191686064,-0.816995651926845,-0.130316593684256,0.829987251813517,TRUE,"Inside Sphere"
0.0230109198018909,0.35577399097383,0.389212384819984,0.527817123235724,TRUE,"Inside Sphere"
0.19997791852802,-0.991357414517552,0.827232624404132,1.30655826739425,FALSE,"Outside Sphere"
-0.334352919366211,-0.481843075249344,-0.447994559071958,0.738013379833002,TRUE,"Inside Sphere"
-0.0227739326655865,-0.000273252837359905,-0.899796133395284,0.900084334020582,TRUE,"Inside Sphere"
0.908947654999793,-0.428152373060584,-0.0767643004655838,1.00766713348854,FALSE,"Outside Sphere"
-0.0341952056623995,0.085538090672344,0.543931338470429,0.551676878268789,TRUE,"Inside Sphere"
0.780700444243848,0.280246695969254,0.0151477069593966,0.829614878886796,TRUE,"Inside Sphere"
0.828876373823732,-0.00638734735548496,0.230512059759349,0.860356118699644,TRUE,"Inside Sphere"
0.217469964642078,0.501418189145625,0.485718633513898,0.731188058484349,TRUE,"Inside Sphere"
-0.178620446939021,0.111786082852632,0.212984743062407,0.299606230178197,TRUE,"Inside Sphere"
-0.705810618121177,0.736439330969006,0.142335591837764,1.02993734642185,FALSE,"Outside Sphere"
0.870599606540054,-0.763953829184175,0.206862736493349,1.17658884908127,FALSE,"Outside Sphere"
-0.397542200051248,0.62983146077022,-0.364515854977071,0.829216062511575,TRUE,"Inside Sphere"
-0.878558856900781,0.44648223137483,-0.237599012907594,1.01373829902343,FALSE,"Outside Sphere"
0.895453880075365,0.935293093789369,-0.844568676315248,1.54593242790395,FALSE,"Outside Sphere"
0.441192546859384,0.832624970469624,0.121190979611129,0.95005392393954,TRUE,"Inside Sphere"
-0.715411408804357,-0.769115113653243,0.799970151856542,1.32034229870843,FALSE,"Outside Sphere"
0.098569312132895,-0.598378370050341,-0.26435658056289,0.661556486420743,TRUE,"Inside Sphere"
0.90818247711286,0.31125812092796,0.373539458028972,1.03014987078727,FALSE,"Outside Sphere"
0.170966706238687,0.240299588534981,0.195830775424838,0.354010168633162,TRUE,"Inside Sphere"
-0.190979436505586,0.966178562957793,0.94221869437024,1.36299311396204,FALSE,"Outside Sphere"
0.29578695865348,-0.213532310444862,-0.462806079536676,0.589300805844948,TRUE,"Inside Sphere"
-0.360358765814453,0.934869827702641,0.234131815843284,1.02891094951806,FALSE,"Outside Sphere"
-0.384559978265315,-0.0484702880494297,0.24673469690606,0.459471170329913,TRUE,"Inside Sphere"
-0.560464737471193,-0.380430768243968,-0.723989266902208,0.991467977276597,TRUE,"Inside Sphere"
-0.261022268328816,0.670791034586728,0.859616426285356,1.12117511432651,FALSE,"Outside Sphere"
0.96843840694055,0.191720193251967,0.791618523653597,1.26542066820865,FALSE,"Outside Sphere"
-0.691595398355275,0.218809701036662,-0.65433951606974,0.976904336454869,TRUE,"Inside Sphere"
-0.817912000231445,0.284661289770156,-0.141240516677499,0.877474201083735,TRUE,"Inside Sphere"
-0.716186184436083,0.946620871312916,-0.364772099070251,1.24180208126837,FALSE,"Outside Sphere"
0.380014203023165,0.0270170737057924,-0.50712419487536,0.63428358468349,TRUE,"Inside Sphere"
0.238512966781855,-0.260330161545426,-0.426754661370069,0.553877034489093,TRUE,"Inside Sphere"
0.782788234297186,-0.643210453446954,-0.00643594423308969,1.01317250681003,FALSE,"Outside Sphere"
0.345998185221106,0.861644617281854,0.757568617351353,1.19835570706812,FALSE,"Outside Sphere"
0.474155475851148,-0.327505717519671,-0.817032889463007,0.9998130589025,TRUE,"Inside Sphere"
0.0422714515589178,-0.351362329442054,-0.260974680539221,0.439715983391999,TRUE,"Inside Sphere"
0.31967689935118,0.756713075563312,0.318983915261924,0.881225701454001,TRUE,"Inside Sphere"
0.643610920291394,-0.182935656514019,0.675521780736744,0.950804999667278,TRUE,"Inside Sphere"
0.572563103400171,0.958798945881426,-0.452813285868615,1.20505759109584,FALSE,"Outside Sphere"
0.959643834736198,-0.256421086844057,-0.0437008617445827,0.994272512263465,TRUE,"Inside Sphere"
-0.121136927511543,0.232227903325111,-0.650709942448884,0.701446636239382,TRUE,"Inside Sphere"
-0.376595595851541,0.226578279398382,-0.479177143890411,0.650209731345878,TRUE,"Inside Sphere"
-0.181050094775856,-0.786333414725959,-0.00501411920413375,0.806922869501371,TRUE,"Inside Sphere"
-0.979065776336938,0.359166845679283,0.595375400036573,1.20085073360438,FALSE,"Outside Sphere"
-0.63230095198378,-0.997908111661673,0.245632532984018,1.20663185539745,FALSE,"Outside Sphere"
0.685458637773991,0.115416303742677,-0.481790034100413,0.845751798240521,TRUE,"Inside Sphere"
-0.537676435895264,0.0789006925188005,0.722770858090371,0.904278155382331,TRUE,"Inside Sphere"
-0.521800088696182,0.451044046320021,-0.36653742287308,0.78106705643659,TRUE,"Inside Sphere"
-0.846617669332772,-0.324102638754994,0.264103534631431,0.94422173003973,TRUE,"Inside Sphere"
-0.508552643936127,-0.565745654981583,-0.364658279810101,0.843605120194886,TRUE,"Inside Sphere"
0.46427041105926,-0.590136202983558,-0.2254294953309,0.78398100105942,TRUE,"Inside Sphere"
0.694906330201775,-0.18880021199584,0.660914359148592,0.977419110685363,TRUE,"Inside Sphere"
-0.00494546582922339,-0.909235581289977,0.450854477472603,1.01489091028203,FALSE,"Outside Sphere"
-0.224181940313429,0.485686129890382,0.965318979695439,1.10362552149306,FALSE,"Outside Sphere"
-0.507102011702955,0.806509433779866,0.581478020641953,1.11612123245586,FALSE,"Outside Sphere"
-0.777807077392936,0.700766526628286,-0.822044526226819,1.33109533001385,FALSE,"Outside Sphere"
-0.220011129509658,-0.420955084264278,0.425767397042364,0.637876129401541,TRUE,"Inside Sphere"
0.143870627973229,0.26489385869354,-0.611826826352626,0.682055407875116,TRUE,"Inside Sphere"
-0.566214474383742,-0.646810810547322,0.0982127222232521,0.86522181806115,TRUE,"Inside Sphere"
-0.110463995952159,0.521917396690696,-0.700126254931092,0.880214085443961,TRUE,"Inside Sphere"
-0.564018662553281,0.647900394629687,0.250307656824589,0.894732304175227,TRUE,"Inside Sphere"
0.00459912652149796,0.599125891923904,-0.798819522373378,0.998541744577164,TRUE,"Inside Sphere"
-0.292190856300294,0.539264224004,-0.344613377004862,0.703519565759781,TRUE,"Inside Sphere"
0.29997031763196,0.457680347375572,0.145451590418816,0.566224034273896,TRUE,"Inside Sphere"
-0.250572086777538,0.268156132660806,-0.653567783068866,0.749563158927386,TRUE,"Inside Sphere"
-0.289109238423407,-0.177023000083864,0.117650898173451,0.358835656173511,TRUE,"Inside Sphere"
0.0673758909106255,-0.172484053298831,0.11531081981957,0.218144091109193,TRUE,"Inside Sphere"
0.480668720789254,-0.130539586301893,-0.290981970261782,0.576847908685189,TRUE,"Inside Sphere"
-0.557794124353677,-0.201224141288549,-0.537932313978672,0.800622641837744,TRUE,"Inside Sphere"
-0.1745077627711,0.466054078191519,-0.38833614718169,0.631240307865586,TRUE,"Inside Sphere"
-0.468626626301557,0.267927890177816,0.497539930976927,0.734126863784755,TRUE,"Inside Sphere"
0.259946106933057,-0.351166866719723,0.471155663020909,0.642555682869642,TRUE,"Inside Sphere"
-0.632343018427491,-0.322011201176792,0.317346752621233,0.777340252422678,TRUE,"Inside Sphere"
0.727288222871721,-0.105002859607339,-0.95872267242521,1.20794160549083,FALSE,"Outside Sphere"
0.493136008270085,-0.409540886990726,0.451995863113552,0.784351401504115,TRUE,"Inside Sphere"
0.336569299455732,-0.0731486254371703,0.809108430985361,0.879366856227287,TRUE,"Inside Sphere"
0.236035746522248,0.858803995884955,0.444206672720611,0.995277220212437,TRUE,"Inside Sphere"
-0.255523879546672,-0.887444079853594,0.086622700560838,0.927552122599171,TRUE,"Inside Sphere"
0.0596713717095554,-0.713816928677261,-0.449586863163859,0.845708949815157,TRUE,"Inside Sphere"
0.749364685732871,0.261762976646423,0.60670780017972,0.999080398649296,TRUE,"Inside Sphere"
0.163500199560076,-0.683820332400501,0.243374172132462,0.744025234734466,TRUE,"Inside Sphere"
0.679535529576242,0.431326947640628,-0.0643739337101579,0.807437598244449,TRUE,"Inside Sphere"
-0.375103670172393,-0.703311611898243,-0.282759341876954,0.84575577575704,TRUE,"Inside Sphere"
0.416580644436181,-0.0487231090664864,0.0212756413966417,0.419959554710697,TRUE,"Inside Sphere"
-0.469964387826622,-0.440032171085477,-0.289991710335016,0.706109077606624,TRUE,"Inside Sphere"
0.188686388079077,0.927197554148734,-0.225433569401503,0.972686049904502,TRUE,"Inside Sphere"
-0.0374203990213573,0.432417982257903,0.812609801534563,0.921260162599554,TRUE,"Inside Sphere"
-0.46993453707546,-0.139535077381879,-0.424643899314106,0.64856067424797,TRUE,"Inside Sphere"
0.129180869553238,-0.237178014591336,0.484262047801167,0.554482496211195,TRUE,"Inside Sphere"
0.826376446057111,0.437275364529341,0.686423546168953,1.15986424195136,FALSE,"Outside Sphere"
0.803748778998852,-0.500711538363248,-0.21084913937375,0.970145094285843,TRUE,"Inside Sphere"
-0.451666756998748,0.405688210856169,0.0682713054120541,0.610939239980631,TRUE,"Inside Sphere"
-0.357034487184137,-0.265445877797902,-0.13990221451968,0.466377281507417,TRUE,"Inside Sphere"
0.971281768754125,0.567358228843659,-0.776855784002692,1.36703640891133,FALSE,"Outside Sphere"
0.239986620377749,0.342935362830758,0.287800774443895,0.507964099923118,TRUE,"Inside Sphere"
0.874628178309649,0.323842364363372,0.319827023427933,0.985970411404159,TRUE,"Inside Sphere"
-0.0669345953501761,-0.418276620097458,0.398299811407924,0.581445019535324,TRUE,"Inside Sphere"
-0.186334813479334,-0.151694235391915,-0.629134516697377,0.673455302054678,TRUE,"Inside Sphere"
0.318460648413748,0.73329064855352,-0.305424245074391,0.855813256104046,TRUE,"Inside Sphere"
-0.695306766312569,0.426805642899126,-0.969177678693086,1.26685434402203,FALSE,"Outside Sphere"
0.145734116435051,-0.389076134189963,-0.52940018940717,0.672965995748417,TRUE,"Inside Sphere"
-0.522547946311533,0.20013539493084,-0.0953368260525167,0.567626323297548,TRUE,"Inside Sphere"
0.924717872869223,-0.248470390215516,-0.0442040762864053,0.958537782029465,TRUE,"Inside Sphere"
0.202731451950967,0.192399062216282,-0.0793305081315339,0.29053531673836,TRUE,"Inside Sphere"
0.0300594544969499,0.255866417661309,0.25438683014363,0.362055042558462,TRUE,"Inside Sphere"
-0.194853315595537,0.528222685679793,0.351190464571118,0.663567451485549,TRUE,"Inside Sphere"
0.760493082460016,-0.600248572416604,-0.70613961853087,1.19886664730346,FALSE,"Outside Sphere"
-0.271816270425916,0.560319577343762,0.829309967812151,1.03710999239981,FALSE,"Outside Sphere"
-0.423521438613534,-0.567997063975781,0.580816076137125,0.916154128926848,TRUE,"Inside Sphere"
-0.658709529787302,-0.00680017611011863,0.637887901626527,0.916976260362956,TRUE,"Inside Sphere"
-0.655656507238746,0.358443542383611,0.0372374667786062,0.748166998398827,TRUE,"Inside Sphere"
-0.0359147889539599,-0.302775003481656,-0.557288707699627,0.635242692621052,TRUE,"Inside Sphere"
-0.494070142973214,-0.920008628629148,-0.387247699312866,1.11376925956536,FALSE,"Outside Sphere"
-0.5674904207699,0.815898973029107,0.428397424984723,1.08224806102348,FALSE,"Outside Sphere"
0.348752776160836,-0.813469394110143,-0.715092602651566,1.13785692615583,FALSE,"Outside Sphere"
-0.904672745149583,0.0422780839726329,0.060790613759309,0.907698028488612,TRUE,"Inside Sphere"
0.401706174947321,0.651228861883283,0.373000870924443,0.851232360317086,TRUE,"Inside Sphere"
-0.296222723089159,-0.293280221056193,0.382790193893015,0.565941271050078,TRUE,"Inside Sphere"
-0.182112004142255,0.09717748593539,0.997762205079198,1.01889040809595,FALSE,"Outside Sphere"
0.641902647912502,-0.655972962733358,-0.303552156314254,0.966686841142102,TRUE,"Inside Sphere"
0.83771469630301,-0.467939365189523,0.740321001969278,1.21194403660104,FALSE,"Outside Sphere"
-0.434943339787424,0.212831650394946,-0.499163052067161,0.695439985034135,TRUE,"Inside Sphere"
0.922209587413818,0.264903106726706,-0.5372543502599,1.09967559577569,FALSE,"Outside Sphere"
0.45678885653615,0.301355269737542,0.695658502168953,0.885105535907522,TRUE,"Inside Sphere"
0.372750164009631,0.829491999931633,0.708376226946712,1.15273437600474,FALSE,"Outside Sphere"
-0.894312114454806,-0.744901480153203,0.0882738339714706,1.1672466076023,FALSE,"Outside Sphere"
-0.209559730719775,0.575548316352069,0.411753469146788,0.738046112752761,TRUE,"Inside Sphere"
-0.0443092403002083,-0.822455602698028,0.500647025648504,0.963869270947078,TRUE,"Inside Sphere"
0.120506527367979,0.211779292207211,-0.703983966261148,0.744960211352831,TRUE,"Inside Sphere"
0.396523189730942,0.146141182165593,-0.47902900679037,0.638793139025245,TRUE,"Inside Sphere"
0.831367076840252,0.268216957803816,-0.269442606717348,0.914172232799749,TRUE,"Inside Sphere"
0.236702454742044,-0.587156330235302,-0.994356562383473,1.17878139677015,FALSE,"Outside Sphere"
-0.143156982492656,-0.0503637208603323,0.962948216125369,0.97483316159963,TRUE,"Inside Sphere"
0.0841607344336808,0.822539439890534,-0.360427007544786,0.901976600119725,TRUE,"Inside Sphere"
-0.883043022826314,-0.673844068311155,0.711132637690753,1.3189163873989,FALSE,"Outside Sphere"
-0.478286285884678,-0.731792274862528,0.114124610554427,0.881647396382496,TRUE,"Inside Sphere"
-0.205696093384176,0.501865983009338,-0.555153638590127,0.776128797413998,TRUE,"Inside Sphere"
-0.604510526638478,-0.878594989422709,0.955515016801655,1.43191168707741,FALSE,"Outside Sphere"
0.663855125661939,-0.101816909853369,0.557995941024274,0.873172251734607,TRUE,"Inside Sphere"
-0.694225554354489,-0.0556853064335883,-0.0247301710769534,0.696894220834766,TRUE,"Inside Sphere"
0.606837084051222,-0.840110722929239,-0.104121797718108,1.04157506792383,FALSE,"Outside Sphere"
0.0936523131094873,0.360219051595777,-0.977342921309173,1.04581437488517,FALSE,"Outside Sphere"
0.324635284021497,-0.451953990384936,0.803915318101645,0.977716889357575,TRUE,"Inside Sphere"
-0.656603012233973,0.124661477748305,-0.369667623192072,0.763755295461572,TRUE,"Inside Sphere"
0.266110719647259,-0.299746324773878,-0.406064288225025,0.570570749774579,TRUE,"Inside Sphere"
-0.376260506454855,-0.0961977895349264,-0.677242791745812,0.780694423190489,TRUE,"Inside Sphere"
0.44910869281739,0.527029023505747,0.688978023827076,0.976805470346184,TRUE,"Inside Sphere"
-0.202120350673795,0.295164215844125,0.385241278447211,0.525723685115115,TRUE,"Inside Sphere"
0.938712822273374,0.740305554587394,-0.556674048770219,1.31875701834251,FALSE,"Outside Sphere"
0.934796741232276,-0.557741890195757,-0.201504439581186,1.107034327683,FALSE,"Outside Sphere"
0.453405078034848,-0.718430588021874,0.628733412828296,1.05689374063808,FALSE,"Outside Sphere"
-0.485566507093608,0.179569975472987,0.479293345473707,0.705508554106776,TRUE,"Inside Sphere"
-0.556424130685627,0.450849843211472,0.00717999180778861,0.716187787256544,TRUE,"Inside Sphere"
0.186091303359717,-0.595542768016458,0.632793362718076,0.888666755101637,TRUE,"Inside Sphere"
-0.464957135729492,0.192234689369798,0.0521768783219159,0.505827777503663,TRUE,"Inside Sphere"
0.0621407977305353,-0.578831026796252,-0.646047151647508,0.869645766088957,TRUE,"Inside Sphere"
0.570583342574537,-0.504036301746964,0.486133736092597,0.903296160552914,TRUE,"Inside Sphere"
-0.663878378923982,0.0849852925166488,0.709413947537541,0.97530772113609,TRUE,"Inside Sphere"
-0.191201637964696,-0.533205034211278,0.206571382004768,0.602940636159143,TRUE,"Inside Sphere"
-0.0568474447354674,0.319268332328647,-0.529576637782156,0.620979319531272,TRUE,"Inside Sphere"
0.736213613767177,-0.777864644303918,-0.85283110756427,1.36908903581304,FALSE,"Outside Sphere"
0.851415911689401,-0.615219368599355,-0.145184220280498,1.06041613718207,FALSE,"Outside Sphere"
0.763955118600279,0.621393516194075,-0.434689893852919,1.07643514854424,FALSE,"Outside Sphere"
0.348373685032129,-0.879092940595001,-0.280638440046459,0.986370395266677,TRUE,"Inside Sphere"
0.900333958677948,0.364254450891167,-0.489965828601271,1.08781848455506,FALSE,"Outside Sphere"
0.0328897885046899,-0.695273345801979,-0.964534453582019,1.18945932074927,FALSE,"Outside Sphere"
0.153038042597473,-0.700713280588388,0.303486261051148,0.778796285765291,TRUE,"Inside Sphere"
-0.327337588183582,-0.9545216425322,-0.279254069086164,1.04701685650299,FALSE,"Outside Sphere"
-0.305350737180561,-0.280518336221576,0.425281509757042,0.593964622005774,TRUE,"Inside Sphere"
-0.959951398894191,0.102655958384275,-0.961791164241731,1.36274985879441,FALSE,"Outside Sphere"
0.00562609126791358,-0.69897381728515,-0.275792197789997,0.751436881258144,TRUE,"Inside Sphere"
0.742086827289313,0.44129679678008,-0.865645874291658,1.22261134534358,FALSE,"Outside Sphere"
-0.987398432102054,0.084924825001508,-0.668794634751976,1.19559782246881,FALSE,"Outside Sphere"
-0.85588575201109,0.928443437907845,0.158807766158134,1.27270088570798,FALSE,"Outside Sphere"
-0.671577550005168,0.89233017154038,0.978462913539261,1.48480948740368,FALSE,"Outside Sphere"
0.540668148547411,-0.629067701753229,0.262317759450525,0.869976337129877,TRUE,"Inside Sphere"
0.470368611626327,-0.0291129318065941,0.283868512604386,0.550159545995414,TRUE,"Inside Sphere"
0.943751271348447,-0.363457045983523,0.505201092921197,1.13048468841274,FALSE,"Outside Sphere"
-0.0670552463270724,0.652549228165299,-0.77136745955795,1.01258316147564,FALSE,"Outside Sphere"
-0.851230973377824,-0.0864079110324383,-0.492533599957824,0.987243558709886,TRUE,"Inside Sphere"
0.297636248636991,0.939355367328972,-0.832407812122256,1.28991418641498,FALSE,"Outside Sphere"
0.517186339013278,0.187795477919281,0.381047668401152,0.669287812815117,TRUE,"Inside Sphere"
-0.725787837989628,0.977645199745893,-0.857916603330523,1.48948951679091,FALSE,"Outside Sphere"
-0.206830810755491,-0.575331608299166,0.748773233499378,0.966667884534804,TRUE,"Inside Sphere"
-0.55002934159711,-0.810389960650355,-0.320981396362185,1.03067609934026,FALSE,"Outside Sphere"
-0.884082878939807,0.647283046972007,-0.35385302407667,1.15142947781445,FALSE,"Outside Sphere"
